FREQUENCY_RATE,<class '__main__.MovingAverage'>_VALUE,<class '__main__.MovingAverage'>_SPEED,<class '__main__.MovingAverage'>_ACC,<class '__main__.MovingAverage'>_WEIGHT,<class '__main__.MovingAverage'>_PARAMETER,<class '__main__.MAMA'>_VALUE,<class '__main__.MAMA'>_SPEED,<class '__main__.MAMA'>_ACC,<class '__main__.MAMA'>_WEIGHT,<class '__main__.MAMA'>_PARAMETER,<class '__main__.FAMA'>_VALUE,<class '__main__.FAMA'>_SPEED,<class '__main__.FAMA'>_ACC,<class '__main__.FAMA'>_WEIGHT,<class '__main__.FAMA'>_PARAMETER,<class '__main__.TRIMA'>_VALUE,<class '__main__.TRIMA'>_SPEED,<class '__main__.TRIMA'>_ACC,<class '__main__.TRIMA'>_WEIGHT,<class '__main__.TRIMA'>_PARAMETER,<class '__main__.EMA'>_VALUE,<class '__main__.EMA'>_SPEED,<class '__main__.EMA'>_ACC,<class '__main__.EMA'>_WEIGHT,<class '__main__.EMA'>_PARAMETER,<class '__main__.ATR'>_VALUE,<class '__main__.ATR'>_SPEED,<class '__main__.ATR'>_ACC,<class '__main__.ATR'>_WEIGHT,<class '__main__.ATR'>_PARAMETER,<class '__main__.RSI'>_VALUE,<class '__main__.RSI'>_SPEED,<class '__main__.RSI'>_ACC,<class '__main__.RSI'>_WEIGHT,<class '__main__.RSI'>_PARAMETER,<class '__main__.MACD'>_VALUE,<class '__main__.MACD'>_SPEED,<class '__main__.MACD'>_ACC,<class '__main__.MACD'>_WEIGHT,<class '__main__.MACD'>_PARAMETER,<class '__main__.MINUS_DI'>_VALUE,<class '__main__.MINUS_DI'>_SPEED,<class '__main__.MINUS_DI'>_ACC,<class '__main__.MINUS_DI'>_WEIGHT,<class '__main__.MINUS_DI'>_PARAMETER,<class '__main__.PLUS_DI'>_VALUE,<class '__main__.PLUS_DI'>_SPEED,<class '__main__.PLUS_DI'>_ACC,<class '__main__.PLUS_DI'>_WEIGHT,<class '__main__.PLUS_DI'>_PARAMETER,<class '__main__.ADX'>_VALUE,<class '__main__.ADX'>_SPEED,<class '__main__.ADX'>_ACC,<class '__main__.ADX'>_WEIGHT,<class '__main__.ADX'>_PARAMETER,<class '__main__.VOLUME'>_VALUE,<class '__main__.VOLUME'>_SPEED,<class '__main__.VOLUME'>_ACC,<class '__main__.VOLUME'>_WEIGHT,<class '__main__.VOLUME'>_PARAMETER,<class '__main__.SAR'>_VALUE,<class '__main__.SAR'>_SPEED,<class '__main__.SAR'>_ACC,<class '__main__.SAR'>_WEIGHT,<class '__main__.SAR'>_PARAMETER,MT_HA_WEIGHT,MT_BOILINGER_WEIGHT,MT_EXPLORE_TARGET,MT_BOILINGER_PERIOD,MT_SAR_ACC,MT_EXPLORE_SAMPLES,MT_INDICATORS_DEPTH,MT_WINDOW,MT_CONFL_DEPTH,MT_CONFL_TRESH,MT_SET_IGNORE,MT_SLTP_REV,MT_SLTP_MODE,MT_SATE_MACHINE_CONF,MT_ADX_THRESH,MT_VOL_THRESH,MT_SNR_WEIGHT,MT_ATR_THRESH,MT_NUM_SNR,MT_VSNR_SENSE,MT_SNR_SENSE,MT_THRESH_LIM,CLOSED
30.000000000000004,139.57254444444462,-0.007822222222216624,0.0008722222222274922,0.5,30,138.9172760894415,-0.054276089441486874,-0.040968417196154405,1,30,138.90303282145697,0.004747755994827685,0.002143633654725363,1.5,30,136.46968825845383,-0.014518794685983494,-0.00038359661832032543,1.5,30,136.19039012958228,-0.010850008936699851,-0.008443447659516323,1,30,0.1923670814621499,0.003375527902523018,-0.007825035193501806,0.5,30,45.373704045882675,4.057716155476122,21.20632995718941,0.5,30,-0.0031698536646920794,-0.010129019616743493,0.012582270619920035,0.5,30,23.581608730248714,1.7633285172727398,-6.126869984634,1.5,30,14.886842853903651,-1.077237832112523,0.7106321020765805,1.5,30,14.400403654256117,0.2010854653218157,0.1867718864901331,0.5,30,4262.0,-170.0,-773.0,1.5,30,139.23546000000002,-0.009539999999987003,-0.29253999999997404,1,30,1.25,1,12,20,0.5067304451945072,26,4,280,3,0.5,True,False,SNR,1,10,2462,1,448,3,75,125,0.21683891048757675,-0.13100000000000023
60.0,141.08711250000025,0.006768750000020418,0.00107500000001437,0.5,30,142.05877419420568,0.12522580579434361,0.11967572097390189,1.5,30,141.97492937089402,0.02794827443725012,0.0282927028486597,1.5,30,138.80226094202814,0.020149060386472684,-7.042270527790606e-05,1.5,30,139.11693603079897,0.010455101324197358,0.008098958529359379,0.25,30,0.22109864316002337,-0.0011707767983349937,-0.000909550966735867,0.5,30,61.403423464340676,6.943366683920779,-1.2811788873128336,1,30,0.009571176664056134,0.014709250300312983,0.006279458827052227,1.5,30,19.81468940199296,-2.87624099780664,0.8837146597538599,1,30,22.720072193790163,1.5982380913330587,-1.236411357619346,1.5,30,18.21018772383797,-0.17826293478544386,0.15623308339331388,0.5,30,2975.0,886.0,1082.0,0.25,30,141.682,-0.43610000000001037,-0.42719999999999914,1,30,1.75,2,12,20,0.5791706423316622,36,3,280,2,0.5,False,False,SNR,1,11,1330,2,2475,1,100,150,0.2618207477141038,0.47800000000000864
-4.0000000000000036,141.43345625000018,0.010293750000016644,0.00022500000005720722,0.5,30,141.7515958922247,0.006389689882894345,0.000821595269314912,1.5,30,141.69556166741214,0.0014367749951986752,0.00012699781765945772,1.5,30,138.99331857004827,-0.007713830917850828,-0.00043141304342952935,1.5,30,138.8747307747502,0.009400636224114578,0.005197887156953129,0.25,30,0.18665332036297272,-0.003777221681790399,-0.00521761576325952,0.5,30,58.76297330822581,1.0834112336864976,-9.34914566548602,1,30,0.01668999091975118,0.002096594306751222,-0.00067284808420753,0.5,30,14.922175895144662,-1.2089924267065975,2.0053395535780787,1,30,22.072625766330418,-0.43236485376343126,-1.6233487055796623,0.5,30,11.09007641907529,-0.03840602371046664,0.011204122938295313,0.5,30,1944.0,-1158.0,-567.0,0.25,30,141.63460918579204,0.01430795059201273,-0.000596164607998162,1,30,1.75,2,12,20,0.5791706423316622,36,3,280,2,0.5,False,False,SNR,1,11,574,2,2475,1,100,150,0.2618207477141038,0.008000000000009777
30.000000000000004,141.1232625,-0.008412499999991496,0.0007249999999885404,1,30,140.5409957407275,-0.0008418810909347485,-0.0013767431004794162,0.5,30,140.69421430018315,-0.003928681011672097,7.91487159119697e-05,1.5,30,137.98049582745057,-0.0012478666667163907,0.00013335686267623714,1,30,137.87791539704324,-0.0093776135891801,0.003198111282017635,1.5,30,0.15349526348382286,-0.003236592814937378,-0.0024086003781600696,1,30,41.558966655550336,-1.8155371862906406,-5.410963688716748,1,30,-0.007231471316623869,0.00548138738726188,-0.0036412112106663924,1,30,20.387657769529017,-1.350119031858359,0.8350950692337946,1.5,30,16.102865418381434,0.7010680577639476,0.47908713277069737,1,30,32.28103882928796,-0.27104448647313006,-0.9357850659737146,0.5,30,2072.0,-210.0,170.0,0.25,30,140.39,-0.2098699650680942,-0.175705087033748,0.25,30,1.75,1,14,16,0.06618142877620933,20,4,200,4,0.7,False,False,SNR,1,5,1298,1.5,960,2,100,175,0.10863697580563822,0.19700000000000273
55.00000000000001,140.57036249999987,0.0018000000000029104,0.00021874999998772182,1,30,140.46624296598998,0.002776686000515838,-0.0017777203158289012,1,30,140.54783889819194,-0.0020922033897932124,0.0001248433177067909,0.25,30,138.00040752272687,0.0027978522727494237,-0.00032717045451136073,0.5,30,137.6735786475026,0.009202522777201239,0.002310550493973551,0.5,30,0.14815159498463384,-0.003841755276923653,-0.00423101359572714,1.5,30,45.392715482024734,-1.1859142526605666,-5.838324047481784,0.5,30,0.02391350628303482,0.0037965489008306152,-0.005335081786059487,1.5,30,18.286370577665213,-0.35819434591168076,0.37755809414013797,0.5,30,18.91699066287624,-1.6276971736175732,-2.339140963476222,1.5,30,22.62129746292357,-1.5706352658320668,0.17451502953689868,1,30,1420.0,-832.0,-830.0,0.25,30,140.35999898112,0.020087045119993263,0.006549509119992081,1.5,30,1.5,2,4,16,0.4206703825888283,8,4,180,5,0.7,False,False,SNR,1,10,1846,1.5,2760,3,125,125,0.421260672728066,0.1419999999999959
14.000000000000002,140.64286666666658,0.0034833333333210703,0.0006833333333133851,1,30,140.9656719196862,-0.06667191968622888,-0.06123277024556728,1,30,140.8994075748244,0.022088114953930926,0.018113130864151117,1,30,137.81028334756223,0.0005312317073276063,0.0005609603658740525,0.5,30,138.17734375263316,-0.01672305614070524,-0.0035248764131949883,0.25,30,0.14215124678476312,-0.005067720399103054,-0.0034077811529932556,1,30,51.92017399113671,-1.0612448229665574,0.7932394230396937,1.5,30,-0.027589622275496134,-0.007366218836101376,0.0014910700759369483,1.5,30,21.896773827000292,-0.4607330484593959,-2.408260972181367,1.5,30,17.704526475195493,-0.3328802708102252,0.3806225852679468,1.5,30,11.45641091013899,-0.14124973098111404,0.006420442317324415,0.25,30,1323.0,-448.0,-607.0,0.25,30,141.1615,-0.005500000000012051,-0.24150000000000205,1.5,30,1.5,1,6,28,0.4681737009643552,12,6,180,3,0.6,False,False,SNR,1,9,730,2,1090,1,125,100,0.6183917801746598,-0.5919999999999845
91.0,140.02314999999976,-0.009005555555546607,0.0006500000000357886,1,30,139.30023535882546,-0.004538703096073959,0.03723535882545548,1.5,30,139.2672930148667,0.0008446754861211048,-0.01193056536087056,1.5,30,136.42555903353826,-0.005417189024399249,0.00039782621948347696,0.5,30,136.52822297748264,-0.015628439440575903,-0.0052381245687342926,0.25,30,0.12357404690119471,-0.0002858779313264642,-0.00123213262929453,1,30,47.30469855965906,-1.6454250175541603,-0.8019190819484976,0.25,30,-0.010796105612210928,-0.008455394255134106,-0.00029639631382558096,1.5,30,24.207679749749182,0.06339635080302486,-0.12335816270709543,0.25,30,21.55266264592384,-0.968600379604375,0.21942775764140876,1.5,30,12.969332688851676,-0.4120038684990046,0.33848144438978345,0.5,30,2552.0,-191.0,792.0,0.25,30,139.50199999999998,0.30348287999999,0.29083775999998807,1.5,30,1.5,1,18,8,0.4681737009643552,18,6,0,3,0.6,False,False,SNR,1,9,2844,2,2147,1,100,150,0.6803296565860555,-0.1869999999999834
55.00000000000001,139.44824999999997,0.006381250000004002,-0.0005750000000261934,0.25,30,139.92782646024352,-0.0618264602434806,-0.0558447275862477,1.5,30,140.0355652249996,-0.03591292158534998,-0.0338148388649131,0.25,30,136.8495559392162,0.013573864705875849,-6.821568629788999e-05,0.25,30,137.19555690879088,-0.008902200606257793,-0.0018191585788542852,1.5,30,0.12207935466166012,-0.004929181127820564,-0.00623621683632028,1.5,30,41.817946074995035,-0.49791535648157037,2.633410767697754,0.5,30,-0.025747913951294894,0.0013546991915347056,0.0006411784304745718,0.5,30,21.26891879855289,-0.4483121956087892,-3.286439475481796,0.5,30,20.7009198576668,-0.5456607739903205,0.8540595891609684,0.25,30,23.996504649509934,-2.0436599893264074,0.34060999822107263,0.5,30,1659.0,671.0,360.0,0.5,30,140.0297626717991,-0.03414741168822388,-0.0011596730308554015,1.5,30,1.5,1,10,28,0.3995078245487133,34,4,0,4,0.7,True,False,SNR,1,6,1388,1,650,1,125,100,0.6428666538130344,-0.4170000000000016
-305.99999999999994,138.58251874999996,-0.012774999999976444,-0.0004874999999628926,0.5,30,137.7288628406445,0.00595458733448595,-0.12313715935550817,1,30,137.6157175801957,0.002901160524345414,-0.03379611735522303,1.5,30,135.02056224313702,-0.009567970588221897,0.0006186490196284922,1.5,30,134.90991401344505,0.04014133034553424,0.015253037701000949,0.25,30,0.15102644278655006,-0.00680264427865232,-0.01801973557213027,0.25,30,57.71140427416468,-0.45562983070931296,-8.630532592321998,1.5,30,0.030933163995269887,0.008354673037342504,-0.007612762403414242,1.5,30,16.51668683700338,-1.066211754818795,2.9690580377904077,0.25,30,24.544583663592764,0.20003853042645758,-4.180713022112432,1.5,30,14.089838670566833,-0.22241038967066906,0.08888395803349525,1.5,30,2098.0,-251.0,691.0,1,30,137.41027999999997,0.009279999999989741,0.37887846400002445,1.5,30,1.5,1,16,24,0.19168257732328628,24,3,40,1,0.7,False,False,SNR,1,5,1437,2.5,771,3,75,175,0.22826302495717496,0.26200000000000045
-305.99999999999994,137.88413888888874,-0.010527777777781466,-0.00013333333336618125,0.5,30,137.80701591338965,-0.013369548439527534,0.09301591338967796,1,30,137.789854420679,0.0010179237276872755,-0.009498397898255462,1,30,134.93750507317102,0.0016604725609852267,-8.560060973650252e-05,1.5,30,135.07436364773213,-0.014130910287576626,-0.005114641022345268,1.5,30,0.2278967268779085,-0.007289672687790738,-0.002071032731220085,1,30,46.052258215662626,-0.4459009310097173,2.8977831820652966,1,30,-0.03037137387546715,-0.010443717861566407,0.005400097631253209,1,30,22.456575415073402,0.539131303282403,1.4288110401294851,0.25,30,19.085896084876847,-0.5747702333826794,0.06412155365284988,1.5,30,11.491133506137949,-0.11359178584325313,0.14812822947995485,1.5,30,2711.0,-1192.0,627.0,1,30,138.25869267200002,-0.0260705279999911,0.001086272000009103,1.5,30,1.25,2.5,16,24,0.19168257732328628,36,5,40,3,0.7,False,False,SNR,1,5,645,1.5,771,3,125,150,0.2051025921443689,-0.35599999999999454
60.0,135.88151666666678,-0.012177777777793608,-0.00031111111113091283,0.25,30,135.1619093104527,0.06509068954730424,0.06134430117390366,0.25,30,135.08362463640253,0.026094891350055605,0.02508748427689511,0.25,30,132.4029578140238,-0.0005596158536320672,-0.00019988414629779072,0.25,30,132.37919661292895,0.012707724954850619,0.007327607899497934,1,30,0.1264982424088102,0.0011591707996002343,-0.0012345077636173873,1,30,61.513392205048575,3.6281838184668516,-2.005831767574392,1,30,0.015401149239495388,0.005445474769785805,0.0017635291866292084,1,30,13.980007315110972,-1.3282298312232577,0.4456341298767068,0.25,30,24.494662640044933,1.7685884943578962,0.6022322461578788,0.5,30,15.63406611105527,0.506493620302086,0.35050733632719044,0.25,30,2039.0,227.0,-412.0,1,30,134.90798290068142,0.018703219105447033,0.006839872504457389,0.25,30,1.25,2,18,20,0.4080188651816038,24,6,280,2,0.7,True,False,SNR,1,6,2922,2,2778,1,100,175,0.12498809336633347,0.160000000000025
-4.0000000000000036,135.1672444444447,-0.006450000000000955,0.0012611111110913953,0.25,30,134.83271072201148,0.03628927798851578,0.0326798803055226,0.25,30,134.9036347226461,-0.023641333544873078,-0.020286087079028903,0.25,30,132.35206772865791,-0.0022502652439015947,-0.00038766768292930465,0.25,30,132.17453851534754,0.0007243668055139096,0.005649014020463028,1,30,0.14329526711595517,-0.0020134212325438883,-0.0035448444894303766,1,30,48.608333446595644,0.2387043776534199,-4.471756982904246,1,30,0.00034919223507557523,0.00789025371777946,-0.0028064768812444824,1,30,20.28392888369935,-0.9900473945547681,0.9195360438181979,0.25,30,19.196397511913702,0.3126749923280272,1.3813059273346155,0.5,30,11.505699242049484,-0.3573145829965867,-0.12419921437902559,0.25,30,3960.0,538.0,368.0,1,30,134.601,-0.32777541173817326,-0.2913559215450334,0.25,30,1.25,2,18,20,0.4080188651816038,24,6,280,2,0.7,True,False,SNR,1,6,2922,2,2778,1,100,175,0.12498809336633347,0.3190000000000168
-450.0,134.6333555555557,0.012066666666669335,-0.00040555555554533385,1.5,30,135.59254604472198,0.011181787119880937,-0.010734136027167551,1.5,30,135.90031122397653,-0.00789141485267919,0.0020683880656804376,1,30,132.82138509756413,0.03377444512196348,-0.0009312987804719342,1,30,133.0527221678754,0.0030865554935815,0.001990176641356811,0.25,30,0.20545954486591564,0.003070020687912761,-0.001366819122177232,0.25,30,50.12790230503194,-5.145023688815407,-17.39364727140626,0.25,30,-0.005095088251406005,0.015854640621049798,-0.019251905513426412,0.5,30,23.25584696488686,-3.810517539946275,1.3469298013553903,1.5,30,24.366127240744746,-1.3188974186262001,-5.68555511199834,0.5,30,26.551015040502605,-0.7393327918551122,0.02843587660980873,0.25,30,4597.0,-327.0,-1548.0,0.25,30,135.34070928,0.03799727999998481,0.021485279999978957,1,30,1.5,1,10,8,0.19718221052187387,28,6,240,4,0.6,False,False,SNR,1,8,2743,2,2983,2,125,100,0.43574405037889374,1.181999999999988
-4.0000000000000036,134.71542222222234,0.012144444444430746,0.0007944444444376586,1.5,30,135.82030224896795,0.13169775103204984,0.12109798776552338,1.5,30,135.81310525817554,0.002398996930821795,0.005529811374657356,1,30,133.0261454908552,0.025449972560977585,-0.0013685640244034403,1,30,133.07980960984312,0.006610020008054107,-0.003341795897853217,0.25,30,0.23246795177843876,-0.0006576341717464407,-0.004333743901284437,0.25,30,53.911526250629436,2.006308608099573,10.040726739766953,0.25,30,0.04437459456476982,-0.001481183175072856,0.004075265325265892,0.5,30,20.168978531041905,-1.986886803927085,-5.7355173358298295,1.5,30,24.647579894687865,-0.9366411097429044,0.48467806869133767,0.5,30,22.204029692798745,-0.5049358416440661,0.01791264592579722,0.25,30,8102.0,-3085.0,-1085.0,0.25,30,135.46026848,0.03378047999999012,-0.0014075200000149835,1,30,1.5,1,10,8,0.19718221052187387,28,6,240,4,0.6,False,False,SNR,1,8,2743,2,2983,2,125,100,0.43574405037889374,1.5900000000000034
