HA_WEIGHT,BOILINGER_WEIGHT,SLOW_MA_PERIOD,SLOW_MA_WEIGHT,FAST_MA_PERIOD,FASTS_SLOW_MA_CROSS_WEIGHT,KAMA_PERIOD,KAMA_WEIGHT,EMA50_PERIOD,EMA50_WEIGHT,EMA30_PERIOD,EMA30_WEIGHT,ATR_PERIOD,ATR_WEIGHT,RSI_PERIOD,RSI_WEIGHT,MACD_WEIGHT,ADOSC_WEIGHT,PLUSDI_MINUSDI_WEIGHT,VOLUME_WEIGHT,STRATEGY_EMMITED,STRATEGY_CONFLUENCE_FILTERED,STRATEGY_CONFIDENCE_FILTERED,STRATEGY_CONFLUENCE_ACCEPTANCE_RATE,WIN_RATE,FREQUENCY_RATE,TOTAL_RATE,PROFIT_RATE,SL_LEVEL,TP_LEVEL,<class '__main__.CandleSequence'>_CONFLUENT,<class '__main__.CandleSequence'>_DIVERGENT,<class '__main__.CandleSequence'>_ACCEPTANCE_RATE,<class '__main__.MovingAverage'>_CONFLUENT,<class '__main__.MovingAverage'>_DIVERGENT,<class '__main__.MovingAverage'>_ACCEPTANCE_RATE,<class '__main__.KAMA'>_CONFLUENT,<class '__main__.KAMA'>_DIVERGENT,<class '__main__.KAMA'>_ACCEPTANCE_RATE,<class '__main__.EMA'>_CONFLUENT,<class '__main__.EMA'>_DIVERGENT,<class '__main__.EMA'>_ACCEPTANCE_RATE,<class '__main__.ATR'>_CONFLUENT,<class '__main__.ATR'>_DIVERGENT,<class '__main__.ATR'>_ACCEPTANCE_RATE,<class '__main__.RSI'>_CONFLUENT,<class '__main__.RSI'>_DIVERGENT,<class '__main__.RSI'>_ACCEPTANCE_RATE,<class '__main__.MACD'>_CONFLUENT,<class '__main__.MACD'>_DIVERGENT,<class '__main__.MACD'>_ACCEPTANCE_RATE,<class '__main__.ADOSC'>_CONFLUENT,<class '__main__.ADOSC'>_DIVERGENT,<class '__main__.ADOSC'>_ACCEPTANCE_RATE,<class '__main__.ADX'>_CONFLUENT,<class '__main__.ADX'>_DIVERGENT,<class '__main__.ADX'>_ACCEPTANCE_RATE,<class '__main__.MINUS_DI'>_CONFLUENT,<class '__main__.MINUS_DI'>_DIVERGENT,<class '__main__.MINUS_DI'>_ACCEPTANCE_RATE,<class '__main__.PLUS_DI'>_CONFLUENT,<class '__main__.PLUS_DI'>_DIVERGENT,<class '__main__.PLUS_DI'>_ACCEPTANCE_RATE,<class '__main__.VOLUME'>_CONFLUENT,<class '__main__.VOLUME'>_DIVERGENT,<class '__main__.VOLUME'>_ACCEPTANCE_RATE,CLOSED
1.5,0,180,70,30,0,140,0,70,0,70,0,14,0,23,0.5,0,0.5,0,0.5,124,28,0.39285714285714285,0.22580645161290322,63.04347826086957,-305.99999999999994,77.89677730394672,87.79897666599814,1.5,2.5,0,0,1.0,1,0,0.983957219251337,0,0,0,0,0,0.9899799599198397,0,0,0,0,0,0,1,0,0.9876543209876543,0,0,0,0,0,0,1,0,0.9855072463768116,0,0,0.98989898989899,0,0,0,0.0839643396013372
1.5,0,180,70,30,0,140,0,70,0,70,0,14,0,23,0.5,0,0.5,0,0.5,131,30,0.4,0.22900763358778625,67.6923076923077,-450.0,81.41787206959168,90.56824832111435,1.5,2.5,0,1,1.0,0,1,0.9844961240310077,0,0,0,0,1,0.9900793650793651,0,0,0,0,0,0,1,0,0.9864364981504316,0,0,0,0,0,0,0,1,0.9859154929577465,0,0,0.9895833333333334,0,0,0,-0.11521971252022922
1.5,1.5,180,60,50,0.5,120,0,60,0,60,0,14,1.5,23,0.5,1,0.5,0,0.5,727,30,0.23333333333333334,0.04126547455295736,55.00000000000001,60.0,73.30909774424292,85.51516290707154,1.5,2.0,0,0,1.0,0,0,0.9906103286384976,0,0,0,0,0,0.9981378026070763,0,0,0,0,0,0,1,0,0.9913258983890955,0,0,0,0,0,0,0,0,0.993006993006993,1,0,0.9894179894179894,0,0,0,0.28305921613404905
1.5,1.5,180,60,50,0.5,120,0,60,0,60,0,14,1.5,23,0.5,1,0.5,0,0.5,724,27,0.2222222222222222,0.03729281767955801,59.34065934065934,91.0,82.77373219874205,98.3957807707972,1.5,2.0,0,0,1.0,1,0,0.9910913140311804,0,0,0,1,0,0.99822695035461,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,1,0,0.9908466819221968,0,0,0.994579945799458,0,0,0,-0.18034643481031765
0,2,180,50,40,0.5,100,1.5,50,0.5,50,0.5,14,0,17,1,0.5,1,0.5,1,740,13,0.07692307692307693,0.01756756756756757,100.0,1.0000000000000009,100.0,100.0,2,4.0,1,0,1.0,1,0,0.9976744186046511,0,0,0,1,0,1.0,0,0,0,0,0,0,0,1,0.9987515605493134,0,0,0,0,0,0,1,0,0.9977728285077951,0,0,1.0,0,0,0,0.3768321059879156
1.5,1.5,180,60,40,0.5,120,0.5,60,0,60,0,14,1.5,23,0.5,1,1.5,0,1.5,726,26,0.23076923076923078,0.03581267217630854,60.43956043956044,91.0,84.17582417582418,100.0,2.5,4.5,0,0,1.0,1,0,0.9885057471264368,0,0,0,1,0,0.9965156794425087,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,1,0,0.9891540130151844,0,0,0.9971014492753624,0,0,0,0.3406125156984956
1.5,1.5,180,60,40,0.5,120,0.5,60,0,60,0,14,1.5,23,0.5,1,1.5,0,1.5,722,24,0.2916666666666667,0.0332409972299169,65.0,60.0,86.0,100.0,2.5,4.5,0,0,1.0,0,0,0.989451476793249,0,0,0,1,0,0.9948717948717949,0,0,0,0,0,0,1,0,0.9913258983890955,0,0,0,0,0,0,0,0,0.99,1,0,0.993485342019544,0,0,0,0.4060563356872251
1.5,1.5,180,60,40,0.5,120,0.5,60,0,60,0,14,1.5,23,0.5,1,1.5,0,1.5,714,20,0.4,0.028011204481792718,68.62745098039215,-4.0000000000000036,87.45098039215686,100.0,2.5,4.5,0,0,1.0,1,0,0.9881188118811881,0,0,0,1,0,0.993322203672788,0,0,0,0,0,0,1,0,0.9900990099009901,0,0,0,0,0,0,1,0,0.988527724665392,0,0,0.9929824561403509,0,0,0,-0.4600057463051712
2,2,180,50,50,1.5,100,1,50,0,50,0,14,1.5,23,1.5,1,1.5,0,1.5,800,15,0.26666666666666666,0.01875,100.0,30.000000000000004,100.0,100.0,3,3.5,0,0,1.0,1,0,0.994392523364486,0,0,0,1,0,0.9933554817275747,0,0,0,0,0,0,1,0,0.9950248756218906,0,0,0,0,0,0,1,0,0.9940357852882704,0,0,0.9966777408637874,0,0,0,-0.2777957592998632
2,2,180,50,50,1.5,100,1,50,0,50,0,14,1.5,23,1.5,1,1.5,0,1.5,800,13,0.23076923076923078,0.01625,35.714285714285715,14.000000000000002,74.28571428571429,100.0,3,3.5,0,0,1.0,1,0,0.9957627118644068,0,0,0,1,0,0.9949238578680203,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,1,0,0.9953917050691244,0,0,0.997289972899729,0,0,0,-0.3176456839200199
1.5,1.5,180,70,40,0.5,140,1,70,1,70,1,14,1,23,0.5,2,2,1,2,733,40,0.25,0.054570259208731244,72.98701298701299,-185.0,88.86327053227922,99.44744222912337,2.5,4.5,0,0,1.0,1,0,0.9819004524886877,0,0,0,1,0,0.9826086956521739,0,0,0,0,0,0,1,0,0.9876543209876543,0,0,0,0,0,0,0,0,0.9831730769230769,1,0,0.9923857868020305,0,0,0,0.17009309071089262
1.5,1.5,180,50,30,1.5,100,2,50,0,50,0,14,2,17,1.5,1.5,0,0,0,646,35,0.2,0.05417956656346749,74.28571428571429,60.0,75.60424778501445,76.48327011788123,2.5,4.5,0,0,1.0,1,0,0.9901477832512315,0,0,0,1,0,0.9911816578483245,0,0,0,0,0,0,1,0,0.9913258983890955,0,0,0,0,0,0,0,0,0.9946524064171123,1,0,0.9884526558891455,0,0,0,-0.18109262650258984
1.5,1.5,180,70,30,0,140,1.5,70,0,70,0,14,2,17,2,0,0,0,0,524,80,0.2625,0.15267175572519084,73.78435517970402,-3111.0,81.71255371934875,86.99801941244525,3,4.5,1,0,1.0,0,1,0.9927007299270073,0,0,0,0,1,0.9945652173913043,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,0,0,0.989501312335958,0,1,0.9976415094339622,0,0,0,0.29702423288354396
1.5,1.5,180,70,30,0,140,1.5,70,0,70,0,14,2,17,2,0,0,0,0,521,89,0.2808988764044944,0.1708253358925144,81.57466063348416,-5325.0,86.50054788411771,89.78447271787343,3,4.5,1,0,1.0,0,0,0.9928571428571429,0,0,0,0,0,0.9946043165467626,0,0,0,0,0,0,0,1,0.9876543209876543,0,0,0,0,0,0,0,1,0.9872122762148338,0,0,0.9975903614457832,0,0,0,0.6115954547482971
1.5,1.5,180,70,30,0,140,1.5,70,0,70,0,14,2,17,2,0,0,0,0,519,89,0.2808988764044944,0.17148362235067438,72.97737556561086,-5325.0,83.6218014376103,90.7180853522766,3,4.5,0,0,1.0,0,0,0.9928400954653938,0,0,0,0,0,0.9945652173913043,0,0,0,0,0,0,1,0,0.9876543209876543,0,0,0,0,0,0,1,0,0.9848866498740554,0,0,0.9975609756097561,0,0,0,-0.30454896977433066
1.5,1.5,180,70,30,0,140,1.5,70,0,70,0,14,2,17,2,0,0,0,0,517,91,0.2857142857142857,0.1760154738878143,65.02177068214804,-6001.0,80.4395594840008,90.71808535190266,3,4.5,1,0,1.0,0,0,0.992822966507177,0,0,0,0,0,0.9945255474452555,0,0,0,0,0,0,0,1,0.9876543209876543,0,0,0,0,0,0,0,1,0.9850746268656716,0,0,0.9975308641975309,0,0,0,0.4963387743046894
1.5,1.5,180,70,30,0,140,1.5,70,0,70,0,14,2,17,2,0,0,0,0,505,87,0.2988505747126437,0.17227722772277226,57.84550878890502,-6001.0,72.05065815379382,81.52075773038634,3,4.5,1,0,1.0,0,1,0.9925742574257426,0,0,0,0,1,0.9943181818181818,0,0,0,0,0,0,0,1,0.9876543209876543,0,0,0,0,0,0,0,0,0.9847328244274809,0,1,0.9975845410628019,0,0,0,0.4856899440514866
0,2,180,50,60,0,100,0,50,0,50,0,14,1.5,20,0.5,1.5,2,0,2,800,19,0.21052631578947367,0.02375,100.0,30.000000000000004,100.0,100.0,2.5,4.5,1,0,1.0,0,1,1.0,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0.9950248756218906,0,0,0,0,0,0,0,0,0.9971014492753624,0,1,1.0,0,0,0,-0.4491210103311829
0,2,180,40,60,0,80,0,40,1,40,1,14,1.5,20,0,1,1.5,1,1.5,800,35,0.17142857142857143,0.04375,85.71428571428571,91.0,90.0005129909642,92.8579978420832,1.5,3.5,0,0,1.0,1,0,0.9933333333333333,0,0,0,1,0,0.989983305509182,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,1,0,1.0,0,0,0.987603305785124,0,0,0,0.45370554467069724
0,2,180,40,60,0,80,0,40,1,40,1,14,1.5,20,0,1,1.5,1,1.5,800,31,0.16129032258064516,0.03875,98.18181818181819,55.00000000000001,98.77018842616214,99.16243525572476,1.5,3.5,0,0,1.0,1,0,0.9912087912087912,0,0,0,1,0,0.9912587412587412,0,0,0,0,0,0,1,0,0.9937888198757764,0,0,0,0,0,0,0,0,0.9968847352024922,1,0,0.9917355371900827,0,0,0,0.1379378333434147
0,2,180,40,60,0,80,0,40,1,40,1,14,1.5,20,0,1,1.5,1,1.5,800,37,0.16216216216216217,0.04625,60.43956043956044,91.0,71.14131429035419,78.27581685755003,1.5,3.5,0,0,1.0,0,0,0.9888268156424581,0,0,0,1,0,0.9896373056994818,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,1,0,0.996551724137931,0,0,0.9903100775193798,0,0,0,-0.5002818698818885
0.5,2,180,70,30,0.5,140,1.5,70,0,70,0,14,0.5,14,0.5,0,1,0,1,605,31,0.16129032258064516,0.0512396694214876,98.18181818181819,55.00000000000001,98.60547724628451,98.8879166225954,1.5,3.0,1,0,1.0,1,0,0.9940239043824701,0,0,0,1,0,0.9949324324324325,0,0,0,0,0,0,0,1,0.9975062344139651,0,0,0,0,0,0,1,0,0.9967637540453075,0,0,0.9959514170040485,0,0,0,-0.1643322394865976
0,2,180,40,50,0,80,0,40,0,40,0,14,1,20,0,1,1.5,0,1.5,800,10,0.1,0.0125,100.0,1.0000000000000009,100.0,100.0,1.5,2.0,1,0,1.0,1,0,1.0,0,0,0,1,0,1.0,0,0,0,0,0,0,1,0,0.9987515605493134,0,0,0,0,0,0,1,0,1.0,0,0,1.0,0,0,0,-0.20741624718633034
1,2,180,40,50,0,80,1.5,40,0,40,0,14,1,20,0,1,1.5,0,1.5,800,15,0.13333333333333333,0.01875,100.0,5.000000000000004,100.0,100.0,1.5,2.0,0,0,1.0,1,0,0.9980769230769231,0,0,0,1,0,0.99644128113879,0,0,0,0,0,0,1,0,0.9975062344139651,0,0,0,0,0,0,0,0,0.9967948717948718,1,0,0.9979591836734694,0,0,0,0.16244069665171423
1,2,180,40,50,0,80,1.5,40,0,40,0,14,1,20,0,1,1.5,0,1.5,800,10,0.3,0.0125,35.714285714285715,14.000000000000002,74.28571428571429,100.0,1.5,2.0,0,0,1.0,0,0,0.9979381443298969,0,0,0,1,0,0.9965457685664939,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,1,0,0.9973684210526316,0,0,0.9976303317535545,0,0,0,-0.24129737384467376
1,2,180,70,60,0.5,140,2,70,0,70,0,14,1.5,14,0.5,1.5,0.5,0,0.5,721,11,0.2727272727272727,0.015256588072122053,35.714285714285715,14.000000000000002,74.28571428571429,100.0,1.5,2.5,1,0,1.0,0,1,0.997867803837953,0,0,0,0,1,0.9983164983164983,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,0,0,1.0,0,1,0.9976415094339622,0,0,0,0.2646424830147396
1,2,180,70,60,0.5,140,2,70,0,70,0,14,1.5,14,0.5,1.5,0.5,0,0.5,734,13,0.23076923076923078,0.017711171662125342,35.714285714285715,14.000000000000002,74.28571428571429,100.0,1.5,2.5,1,0,1.0,0,0,1.0,0,0,0,0,1,1.0,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,0,1,1.0,0,0,1.0,0,0,0,0.2279026290098045
2,1,180,40,50,1.5,80,1,40,0,40,0,14,2,20,0,0.5,2,0,2,673,30,0.2,0.04457652303120357,89.01098901098901,91.0,91.11084379681299,92.5107469873623,1.5,2.5,0,0,1.0,1,0,0.9914712153518124,0,0,0,1,0,0.98989898989899,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,0,0,0.993993993993994,1,0,0.9915433403805497,0,0,0,0.17333898863975605
2,1,180,40,50,1.5,80,1,40,0,40,0,14,2,20,0,0.5,2,0,2,668,39,0.23076923076923078,0.058383233532934134,71.2280701754386,-85.00000000000001,88.37193223860392,99.80117361404746,1.5,2.5,0,0,1.0,0,0,0.9850107066381156,0,0,0,1,0,0.9851485148514851,0,0,0,0,0,0,1,0,0.9888751545117429,0,0,0,0,0,0,1,0,0.9936102236421726,0,0,0.9858870967741935,0,0,0,0.3854078964969716
2,1,180,40,50,1.5,80,1,40,0,40,0,14,2,20,0,0.5,2,0,2,680,42,0.2619047619047619,0.061764705882352944,56.126482213438734,-305.99999999999994,71.83400498262722,82.30568682875287,1.5,2.5,0,0,1.0,0,0,0.9832985386221295,0,0,0,1,0,0.9820554649265906,0,0,0,0,0,0,1,0,0.9864364981504316,0,0,0,0,0,0,0,0,0.9919354838709677,1,0,0.9817767653758542,0,0,0,-0.2616299204250083
0,1,180,50,30,0.5,100,2,50,0,50,0,14,0,20,1,0.5,1.5,0,1.5,660,4,0.25,0.006060606060606061,100.0,1.0000000000000009,100.0,100.0,2.5,3.0,1,0,1.0,0,0,0.9978354978354979,0,0,0,0,1,0.9983525535420099,0,0,0,0,0,0,1,0,0.9987515605493134,0,0,0,0,0,0,0,1,0.9975961538461539,0,0,1.0,0,0,0,-0.4675181359256442
0,1.5,180,70,50,0,140,2,70,0,70,0,14,1,20,2,2,1,0,1,633,23,0.2608695652173913,0.036334913112164295,60.43956043956044,91.0,84.17582417582418,100.0,1.5,2.0,1,0,1.0,0,1,0.9973045822102425,0,0,0,0,1,0.996551724137931,0,0,0,0,0,0,1,0,0.9925558312655087,0,0,0,0,0,0,0,0,0.9973118279569892,0,1,0.9953596287703016,0,0,0,-0.23051565360120208
0,1.5,180,70,50,0,140,2,70,0,70,0,14,1,20,2,1.5,1,0,1,800,14,0.14285714285714285,0.0175,100.0,5.000000000000004,100.0,100.0,1.5,2.0,1,0,1.0,0,0,0.9974025974025974,0,0,0,0,1,0.9982608695652174,0,0,0,0,0,0,1,0,0.9975062344139651,0,0,0,0,0,0,0,1,1.0,0,0,0.9977064220183486,0,0,0,0.27346042323156894
2,0,180,70,40,0.5,140,1,70,0,70,0,14,0.5,14,0.5,0.5,1.5,0,1.5,786,46,0.30434782608695654,0.058524173027989825,62.66009852216749,-815.0,74.5440166627862,82.46662875653202,1.5,2.0,0,0,1.0,1,0,0.9742388758782201,0,0,0,1,0,0.9792387543252595,0,0,0,0,0,0,1,0,0.984009840098401,0,0,0,0,0,0,0,0,0.9971264367816092,1,0,0.9762931034482759,0,0,0,0.09221843101754246
2,0,180,70,40,0.5,140,1,70,0,70,0,14,0.5,14,0.5,0.5,1.5,0,1.5,787,38,0.2894736842105263,0.048284625158831,70.15810276679841,-305.99999999999994,84.38286518580247,93.86604013180518,1.5,2.0,0,0,1.0,1,0,0.9796437659033079,0,0,0,1,0,0.9835466179159049,0,0,0,0,0,0,1,0,0.9864364981504316,0,0,0,0,0,0,1,0,0.9949109414758269,0,0,0.9831730769230769,0,0,0,0.42836592022418074
1.5,0,180,40,40,1,80,1.5,40,0,40,0,14,2,14,2,2,1.5,0,1.5,800,33,0.24242424242424243,0.04125,97.54901960784314,-4.0000000000000036,97.94075263623935,98.2019079885035,1.5,2.0,0,1,1.0,1,0,0.9866962305986696,0,0,0,1,0,0.987410071942446,0,0,0,0,0,0,1,0,0.9900990099009901,0,0,0,0,0,0,1,0,0.9951100244498777,0,0,0.9849624060150376,0,0,0,0.19972218540303288
0.5,2,180,70,30,0.5,140,1,70,0,70,0,14,0.5,14,0.5,2,1.5,0,1.5,784,14,0.21428571428571427,0.017857142857142856,100.0,14.000000000000002,100.0,100.0,1.5,2.5,1,0,1.0,1,0,0.9940239043824701,0,0,0,1,0,0.9947735191637631,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,0,0,0.994413407821229,1,0,1.0,0,0,0,-0.14297402795612868
0,0,180,70,30,1,140,0,70,0,70,0,14,2,14,2,2,0.5,0,0.5,590,10,0.4,0.01694915254237288,43.333333333333336,30.000000000000004,75.11030370892439,96.29495062598508,3,4.0,0,1,1.0,1,0,0.9906976744186047,0,0,0,1,0,0.9925788497217068,0,0,0,0,0,0,1,0,0.9950248756218906,0,0,0,0,0,0,0,0,0.9944598337950139,1,0,0.9954853273137697,0,0,0,0.5566581058061786
0,0,180,70,30,1,140,0,70,0,70,0,14,2,14,2,2,0.5,0,0.5,606,11,0.2727272727272727,0.018151815181518153,92.85714285714286,14.000000000000002,94.60396158932473,95.7685074107793,3,4.0,0,1,1.0,1,0,0.9955056179775281,0,0,0,1,0,0.9965694682675815,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,1,0,0.997289972899729,0,0,0.9953917050691244,0,0,0,-0.30128624147521066
0,0,180,70,30,1,140,0,70,0,70,0,14,2,14,2,2,0.5,0,0.5,587,9,0.2222222222222222,0.015332197614991482,80.0,5.000000000000004,82.97283871975603,84.95473119959338,3,4.0,0,1,1.0,1,0,0.9953161592505855,0,0,0,1,0,0.9965277777777778,0,0,0,0,0,0,1,0,0.9975062344139651,0,0,0,0,0,0,0,0,1.0,1,0,0.9954853273137697,0,0,0,0.4433845167501289
0,0,180,70,30,1,140,0,70,0,70,0,14,2,14,2,2,0.5,0,0.5,576,13,0.23076923076923078,0.022569444444444444,35.714285714285715,14.000000000000002,74.28571428571429,100.0,3,4.0,0,0,1.0,1,0,0.9930555555555556,0,0,0,1,0,0.9947275922671354,0,0,0,0,0,0,1,0,0.9962640099626401,0,0,0,0,0,0,1,0,0.9971428571428571,0,0,0.9955849889624724,0,0,0,-0.30261748582113057
